file,date,time,location,zip code,subspecies,health,pollen_carrying,caste
003_220.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_234.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_235.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_221.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_209.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_037.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_180.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_194.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_143.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_157.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_153.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_147.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_190.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_184.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_225.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_231.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_218.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_230.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_185.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_191.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_146.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_152.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_144.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_178.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_187.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_193.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_232.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_227.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_233.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_192.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_186.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_179.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_151.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_145.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_122.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_136.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_095.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_081.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_268.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_254.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_240.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_283.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_282.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_241.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_255.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_269.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_094.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_137.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_123.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_109.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_135.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
003_121.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
